trade_date,index_code,index_name_cn,open,high,low,close,change,change_pct,trading_volume,trading_value
20140611,930955,红利低波100,4078.71,4089.38,4071.78,4089.13,,0.13,1186.27,65.07
20140612,930955,红利低波100,4077.51,4082.48,4065.83,4072.59,,-0.4,1117.7,58.71
20140613,930955,红利低波100,4064.91,4109.51,4064.91,4105.02,,0.8,1778.23,95.01
20140616,930955,红利低波100,4106.12,4131.23,4105.59,4131.23,,0.64,2028.3,120.54
20140617,930955,红利低波100,4120.43,4120.43,4089.1,4092.01,,-0.95,1491.13,85.99
20140618,930955,红利低波100,4089.12,4089.12,4069.4,4075.45,,-0.41,1543.05,81.98
20140619,930955,红利低波100,4074.49,4077.94,4004.89,4014.82,,-1.49,1506.96,85.96
20140620,930955,红利低波100,4002.66,4022.16,4002.66,4022.16,,0.18,1199.44,66.32
20140623,930955,红利低波100,4020.17,4030.91,4014.21,4016.12,,-0.15,1149.16,66.59
20140624,930955,红利低波100,4015.61,4037.48,4014.13,4036.27,,0.5,1021.47,61.21
20140625,930955,红利低波100,4033.21,4033.21,4015.54,4025.45,,-0.27,1050.29,58.38
20140626,930955,红利低波100,4026.94,4050.8,4026.94,4049.62,,0.6,1242.37,68.84
20140627,930955,红利低波100,4035.51,4056.73,4028.55,4045.75,,-0.1,1383.1,76.07
20140630,930955,红利低波100,4046.33,4070.44,4046.33,4064.22,,0.46,1379.94,78.03
20140701,930955,红利低波100,4070.18,4071.35,4057.12,4069.46,,0.13,1357.28,75.4
20140702,930955,红利低波100,4067.98,4087.73,4059.48,4087.45,,0.44,1360.39,75.6
20140703,930955,红利低波100,4087.63,4109.29,4082.77,4103.72,,0.4,1711.04,92.1
20140704,930955,红利低波100,4101.11,4106.16,4092.25,4097.0,,-0.16,1454.63,81.41
20140707,930955,红利低波100,4092.09,4101.27,4078.28,4096.7,,-0.01,1349.08,74.82
20140708,930955,红利低波100,4092.78,4110.02,4080.25,4109.75,,0.32,1407.59,76.92
20140709,930955,红利低波100,4108.14,4108.14,4062.84,4062.84,,-1.14,1722.21,98.01
20140710,930955,红利低波100,4050.41,4075.42,4050.41,4064.04,,0.03,1551.13,85.96
20140711,930955,红利低波100,4048.37,4086.39,4048.37,4075.93,,0.29,1632.25,90.22
20140714,930955,红利低波100,4075.39,4118.06,4074.34,4118.06,,1.03,1962.13,119.27
20140715,930955,红利低波100,4115.54,4131.85,4112.51,4131.85,,0.34,2269.7,132.51
20140716,930955,红利低波100,4130.65,4164.95,4130.65,4155.83,,0.58,3196.01,156.72
20140717,930955,红利低波100,4150.77,4150.77,4127.87,4140.45,,-0.37,2247.26,120.35
20140718,930955,红利低波100,4125.46,4179.06,4125.46,4160.88,,0.49,2321.63,129.82
20140721,930955,红利低波100,4162.84,4165.64,4149.29,4153.6,,-0.18,1885.79,108.75
20140722,930955,红利低波100,4145.3,4210.97,4145.3,4203.06,,1.19,2527.52,150.14
20140723,930955,红利低波100,4201.91,4230.39,4201.7,4219.03,,0.38,2893.88,163.22
20140724,930955,红利低波100,4219.78,4276.17,4219.78,4272.54,,1.27,3976.43,231.21
20140725,930955,红利低波100,4279.87,4324.63,4279.87,4324.63,,1.22,3201.97,194.08
20140728,930955,红利低波100,4337.66,4437.34,4337.66,4424.58,,2.31,6304.23,363.26
20140729,930955,红利低波100,4428.38,4446.04,4411.82,4427.84,,0.07,4568.97,262.9
20140730,930955,红利低波100,4409.79,4435.1,4397.05,4399.54,,-0.64,4034.56,233.31
20140731,930955,红利低波100,4393.34,4452.14,4391.44,4452.14,,1.2,3476.69,192.02
20140801,930955,红利低波100,4434.69,4495.98,4425.16,4425.16,,-0.61,4533.57,250.23
20140804,930955,红利低波100,4432.73,4512.27,4432.73,4512.27,,1.97,3966.57,223.03
20140805,930955,红利低波100,4518.12,4530.43,4489.59,4515.79,,0.08,3259.29,194.29
20140806,930955,红利低波100,4501.49,4534.84,4472.12,4525.37,,0.21,3480.97,199.6
20140807,930955,红利低波100,4520.03,4521.84,4454.03,4454.03,,-1.58,3169.01,187.5
20140808,930955,红利低波100,4449.35,4467.04,4434.28,4454.79,,0.02,2520.77,145.45
20140811,930955,红利低波100,4461.24,4518.55,4457.62,4516.98,,1.4,2535.07,158.68
20140812,930955,红利低波100,4510.43,4510.43,4481.36,4501.94,,-0.33,2286.32,141.17
20140813,930955,红利低波100,4503.26,4519.6,4472.54,4510.35,,0.19,2909.55,180.78
20140814,930955,红利低波100,4503.55,4520.27,4472.36,4472.36,,-0.84,2673.74,174.91
20140815,930955,红利低波100,4469.37,4509.22,4466.04,4504.67,,0.72,2299.64,154.92
20140818,930955,红利低波100,4510.27,4533.37,4510.27,4531.95,,0.61,2578.28,165.43
20140819,930955,红利低波100,4533.54,4535.76,4507.71,4535.49,,0.08,2787.6,171.35
20140820,930955,红利低波100,4524.41,4537.81,4514.82,4524.72,,-0.24,2382.07,148.25
20140821,930955,红利低波100,4524.02,4524.02,4461.76,4496.82,,-0.62,2636.93,160.39
20140822,930955,红利低波100,4492.09,4517.9,4483.89,4516.9,,0.45,2270.79,140.25
20140825,930955,红利低波100,4517.3,4517.3,4473.13,4487.26,,-0.66,2781.69,158.57
20140826,930955,红利低波100,4477.86,4496.42,4421.71,4433.29,,-1.2,2493.06,147.7
20140827,930955,红利低波100,4430.18,4449.52,4428.24,4436.69,,0.08,1732.72,104.12
20140828,930955,红利低波100,4434.85,4450.71,4405.45,4405.45,,-0.7,2055.18,120.98
20140829,930955,红利低波100,4409.7,4454.2,4405.0,4454.2,,1.11,1669.51,98.17
20140901,930955,红利低波100,4456.96,4486.1,4455.98,4485.34,,0.7,2062.4,124.7
20140902,930955,红利低波100,4495.57,4547.55,4484.07,4547.55,,1.39,3208.2,192.5
20140903,930955,红利低波100,4549.88,4593.21,4549.88,4589.25,,0.92,3763.09,223.54
20140904,930955,红利低波100,4590.93,4627.45,4581.29,4627.45,,0.83,3197.14,193.08
20140905,930955,红利低波100,4634.43,4659.35,4621.68,4658.84,,0.68,3450.12,214.34
20140909,930955,红利低波100,4660.35,4669.6,4649.47,4664.33,,0.12,3310.53,189.69
20140910,930955,红利低波100,4648.88,4657.35,4627.99,4651.01,,-0.28,2904.82,168.48
20140911,930955,红利低波100,4647.21,4699.74,4622.87,4632.26,,-0.4,3531.01,209.25
20140912,930955,红利低波100,4626.7,4678.98,4619.5,4678.98,,1.01,3072.63,170.55
20140915,930955,红利低波100,4673.1,4699.82,4667.31,4699.79,,0.45,3646.11,215.0
20140916,930955,红利低波100,4701.9,4731.67,4624.77,4626.14,,-1.57,6140.97,316.31
20140917,930955,红利低波100,4630.56,4667.26,4620.68,4665.79,,0.86,4111.39,213.01
20140918,930955,红利低波100,4656.85,4694.91,4651.23,4689.0,,0.5,3947.94,216.39
20140919,930955,红利低波100,4685.14,4706.33,4661.11,4702.73,,0.29,2920.73,165.91
20140922,930955,红利低波100,4689.9,4689.9,4612.66,4619.88,,-1.76,3224.49,185.46
20140923,930955,红利低波100,4617.42,4658.98,4617.42,4657.65,,0.82,2445.86,143.65
20140924,930955,红利低波100,4643.49,4723.0,4643.49,4720.73,,1.35,4230.11,243.14
20140925,930955,红利低波100,4738.17,4758.02,4705.71,4722.89,,0.05,4039.24,235.35
20140926,930955,红利低波100,4710.38,4742.58,4708.93,4737.69,,0.31,2594.69,155.82
20140929,930955,红利低波100,4745.0,4764.04,4743.4,4764.04,,0.56,3633.39,220.62
20140930,930955,红利低波100,4773.87,4786.43,4767.68,4783.49,,0.41,3344.01,197.44
20141008,930955,红利低波100,4792.65,4815.91,4769.48,4815.91,,0.68,3788.59,231.93
20141009,930955,红利低波100,4815.45,4829.53,4780.78,4828.06,,0.25,4222.14,247.17
20141010,930955,红利低波100,4813.83,4817.25,4773.55,4791.07,,-0.77,3881.42,228.41
20141013,930955,红利低波100,4773.6,4776.49,4723.84,4776.49,,-0.3,3616.79,213.28
20141014,930955,红利低波100,4765.74,4804.16,4745.68,4765.93,,-0.22,3404.94,198.91
20141015,930955,红利低波100,4763.04,4818.13,4757.49,4817.76,,1.09,4190.08,241.75
20141016,930955,红利低波100,4794.03,4858.12,4794.03,4796.65,,-0.44,5950.35,337.5
20141017,930955,红利低波100,4786.51,4800.74,4721.34,4770.36,,-0.55,4301.82,261.22
20141020,930955,红利低波100,4779.27,4799.2,4767.34,4799.2,,0.61,2946.11,193.88
20141021,930955,红利低波100,4792.37,4807.25,4760.67,4760.67,,-0.8,2900.0,180.63
20141022,930955,红利低波100,4759.18,4780.0,4730.97,4731.25,,-0.62,2633.53,166.16
20141023,930955,红利低波100,4726.38,4728.68,4663.13,4665.66,,-1.39,3285.83,193.17
20141024,930955,红利低波100,4664.78,4682.65,4649.25,4655.98,,-0.21,2285.58,138.43
20141027,930955,红利低波100,4640.9,4644.42,4618.96,4637.33,,-0.4,2607.06,154.11
20141028,930955,红利低波100,4643.64,4749.57,4643.64,4749.57,,2.42,3969.12,231.45
20141029,930955,红利低波100,4762.13,4842.54,4758.16,4827.1,,1.63,6326.96,355.89
20141030,930955,红利低波100,4820.01,4916.28,4820.01,4907.7,,1.67,8476.67,446.18
20141031,930955,红利低波100,4915.45,4991.57,4911.68,4983.76,,1.55,11143.63,607.63
20141103,930955,红利低波100,4989.47,5033.64,4988.27,5019.97,,0.73,8548.66,467.25
20141104,930955,红利低波100,5020.16,5071.03,5017.87,5065.29,,0.9,9734.9,533.65
20141105,930955,红利低波100,5082.85,5082.85,5041.42,5041.72,,-0.47,7464.27,433.47
20141106,930955,红利低波100,5038.06,5044.86,4991.44,5044.57,,0.06,5441.87,319.09
20141107,930955,红利低波100,5045.01,5094.5,4993.98,5008.22,,-0.72,7675.59,482.59
20141110,930955,红利低波100,5041.3,5150.34,5040.02,5150.34,,2.84,9843.38,594.18
20141111,930955,红利低波100,5167.1,5220.16,5059.11,5110.66,,-0.77,14304.5,828.73
20141112,930955,红利低波100,5081.96,5173.41,5081.96,5173.41,,1.23,7383.54,437.66
20141113,930955,红利低波100,5180.77,5192.45,5132.41,5160.47,,-0.25,8124.42,501.16
20141114,930955,红利低波100,5144.45,5149.83,5093.2,5136.52,,-0.46,5499.26,344.86
20141117,930955,红利低波100,5202.32,5202.32,5129.7,5130.92,,-0.11,5912.31,381.57
20141118,930955,红利低波100,5128.34,5128.34,5066.15,5076.42,,-1.06,5411.48,316.87
20141119,930955,红利低波100,5069.21,5076.35,5043.48,5060.8,,-0.31,3803.14,232.27
20141120,930955,红利低波100,5042.14,5068.95,5033.49,5060.62,,0.0,3432.09,222.95
20141121,930955,红利低波100,5062.76,5139.67,5054.76,5139.18,,1.55,5029.24,320.94
20141124,930955,红利低波100,5184.28,5275.52,5172.8,5241.49,,1.99,9790.83,630.8
20141125,930955,红利低波100,5241.91,5325.57,5241.91,5325.57,,1.6,8166.27,529.64
20141126,930955,红利低波100,5345.03,5384.4,5335.63,5384.4,,1.11,9826.23,666.1
20141127,930955,红利低波100,5411.66,5425.93,5374.75,5425.93,,0.77,10280.57,697.68
20141128,930955,红利低波100,5435.56,5552.9,5424.71,5552.9,,2.34,17290.07,1055.25
20141201,930955,红利低波100,5573.5,5653.64,5569.96,5599.43,,0.84,16910.62,1136.85
20141202,930955,红利低波100,5572.1,5799.36,5572.1,5771.71,,3.08,17398.28,1176.36
20141203,930955,红利低波100,5785.84,5915.99,5724.59,5801.98,,0.53,20482.74,1474.71
20141204,930955,红利低波100,5812.14,6020.74,5812.14,6020.74,,3.77,19286.89,1417.87
20141205,930955,红利低波100,6012.42,6120.28,5853.74,6000.55,,-0.33,24566.1,1860.71
20141208,930955,红利低波100,5941.29,6230.24,5927.26,6226.39,,3.76,23567.91,1798.31
20141209,930955,红利低波100,6193.6,6477.85,5963.42,5969.49,,-4.13,28794.19,2249.19
20141210,930955,红利低波100,5981.39,6230.39,5939.84,6217.21,,4.15,18265.3,1403.86
20141211,930955,红利低波100,6193.54,6326.71,6160.52,6265.77,,0.78,15425.33,1194.54
20141212,930955,红利低波100,6289.23,6306.07,6226.08,6277.99,,0.19,12368.14,971.13
20141215,930955,红利低波100,6267.32,6332.74,6172.92,6315.69,,0.6,13142.73,1091.12
20141216,930955,红利低波100,6310.63,6435.47,6291.78,6435.47,,1.9,16460.62,1530.97
20141217,930955,红利低波100,6447.11,6520.11,6357.51,6489.0,,0.83,24113.94,2196.31
20141218,930955,红利低波100,6490.59,6535.09,6430.08,6465.43,,-0.36,17109.76,1617.46
20141219,930955,红利低波100,6450.2,6689.44,6450.2,6689.44,,3.47,21314.93,1786.84
20141222,930955,红利低波100,6769.92,6944.74,6752.39,6828.99,,2.09,32573.02,2671.62
20141223,930955,红利低波100,6728.72,6804.57,6544.04,6544.04,,-4.17,21795.55,1870.74
20141224,930955,红利低波100,6553.29,6556.19,6361.18,6428.3,,-1.77,17309.14,1526.22
20141225,930955,红利低波100,6471.42,6679.26,6454.44,6679.26,,3.9,18069.36,1622.62
20141226,930955,红利低波100,6696.59,6851.44,6690.21,6842.57,,2.45,21875.66,2098.98
20141229,930955,红利低波100,6913.03,6971.98,6821.47,6874.59,,0.47,24245.83,2443.67
20141230,930955,红利低波100,6854.41,6900.49,6774.76,6835.32,,-0.57,17568.23,1712.47
20141231,930955,红利低波100,6841.0,6974.73,6809.46,6957.57,,1.79,19645.24,1835.68
20150105,930955,红利低波100,7001.37,7271.21,7001.37,7250.82,,4.22,24214.47,2271.79
20150106,930955,红利低波100,7216.76,7354.19,7168.33,7247.74,,-0.04,23466.57,2267.07
20150107,930955,红利低波100,7188.45,7266.0,7124.35,7256.46,,0.12,16858.44,1693.67
20150108,930955,红利低波100,7241.11,7241.11,7045.88,7046.07,,-2.9,15293.33,1491.61
20150109,930955,红利低波100,7001.8,7226.22,6972.35,6988.24,,-0.82,18712.66,1898.62
20150112,930955,红利低波100,6923.12,6923.12,6770.53,6809.99,,-2.55,12812.7,1367.07
20150113,930955,红利低波100,6797.84,6867.44,6787.99,6825.34,,0.23,8061.93,850.74
20150114,930955,红利低波100,6835.89,6877.69,6745.36,6792.51,,-0.48,9980.1,976.04
20150115,930955,红利低波100,6793.36,7016.67,6768.13,7016.67,,3.3,12385.72,1332.43
20150116,930955,红利低波100,7041.37,7104.63,7034.7,7070.01,,0.76,14737.19,1544.09
20150119,930955,红利低波100,6680.05,6818.97,6425.75,6457.53,,-8.66,17280.64,1588.44
20150120,930955,红利低波100,6463.23,6607.09,6454.25,6560.92,,1.6,14120.12,1439.53
20150121,930955,红利低波100,6586.95,6853.65,6564.46,6850.48,,4.41,16563.13,1628.86
20150122,930955,红利低波100,6847.08,6883.38,6799.36,6872.61,,0.32,12245.29,1244.64
20150123,930955,红利低波100,6901.34,6959.33,6845.8,6861.78,,-0.16,13275.78,1381.7
20150126,930955,红利低波100,6851.38,6940.95,6823.12,6940.95,,1.15,10053.38,1009.15
20150127,930955,红利低波100,6944.97,6944.97,6786.76,6890.5,,-0.73,13125.35,1345.87
20150128,930955,红利低波100,6838.71,6891.21,6801.25,6816.86,,-1.07,9567.88,960.51
20150129,930955,红利低波100,6730.36,6793.95,6723.66,6759.33,,-0.84,10725.56,999.26
20150130,930955,红利低波100,6774.18,6793.03,6659.52,6659.52,,-1.48,9302.56,893.82
20150202,930955,红利低波100,6540.98,6573.09,6482.13,6484.35,,-2.63,9058.52,836.0
20150203,930955,红利低波100,6538.37,6622.22,6490.78,6622.22,,2.13,9199.65,905.54
20150204,930955,红利低波100,6645.98,6682.79,6573.86,6573.86,,-0.73,8415.62,839.15
20150205,930955,红利低波100,6733.72,6733.72,6485.21,6485.21,,-1.35,12556.75,1199.67
20150206,930955,红利低波100,6447.24,6447.24,6291.93,6326.68,,-2.44,9080.98,806.28
20150209,930955,红利低波100,6301.05,6368.87,6264.34,6336.55,,0.16,7962.89,769.48
20150210,930955,红利低波100,6332.39,6458.57,6332.39,6458.57,,1.93,7467.81,697.2
20150211,930955,红利低波100,6467.35,6485.45,6453.76,6468.47,,0.15,5641.16,579.45
20150212,930955,红利低波100,6473.68,6509.65,6420.93,6499.28,,0.48,6129.21,594.18
20150213,930955,红利低波100,6533.29,6631.18,6533.29,6574.06,,1.15,9425.35,856.33
20150216,930955,红利低波100,6581.65,6606.79,6568.0,6606.02,,0.49,6331.4,620.15
20150217,930955,红利低波100,6621.13,6677.65,6621.13,6666.68,,0.92,6399.26,635.08
20150225,930955,红利低波100,6677.89,6695.12,6626.68,6647.43,,-0.29,7622.5,723.45
20150226,930955,红利低波100,6640.38,6826.13,6619.42,6824.24,,2.66,10972.5,1029.05
20150227,930955,红利低波100,6823.16,6842.06,6794.0,6820.14,,-0.06,9363.89,866.74
20150302,930955,红利低波100,6872.34,6889.0,6831.12,6888.56,,1.0,10266.0,996.66
20150303,930955,红利低波100,6853.75,6853.75,6735.1,6735.1,,-2.23,11401.65,1077.8
20150304,930955,红利低波100,6734.09,6765.73,6706.06,6762.14,,0.4,8245.82,755.28
20150305,930955,红利低波100,6733.68,6739.38,6629.63,6675.3,,-1.28,9478.65,863.02
20150306,930955,红利低波100,6672.77,6717.74,6656.97,6679.76,,0.07,7077.1,641.27
20150309,930955,红利低波100,6656.82,6812.15,6600.05,6812.15,,1.98,12717.23,1167.33
20150310,930955,红利低波100,6784.35,6841.38,6777.84,6799.08,,-0.19,9175.26,851.16
20150311,930955,红利低波100,6802.33,6881.23,6789.18,6811.56,,0.18,9153.78,843.35
20150312,930955,红利低波100,6864.96,6950.54,6848.98,6939.81,,1.88,15371.28,1507.48
20150313,930955,红利低波100,6959.0,7031.37,6959.0,6991.05,,0.74,13555.52,1331.38
20150316,930955,红利低波100,7027.15,7148.4,7027.15,7148.4,,2.25,5479.22,528.19
20150317,930955,红利低波100,7169.47,7243.04,7149.94,7233.04,,1.18,7461.99,674.21
20150318,930955,红利低波100,7243.55,7390.54,7243.55,7390.54,,2.18,8149.14,716.73
20150319,930955,红利低波100,7393.12,7409.06,7342.41,7404.31,,0.19,7645.99,671.99
20150320,930955,红利低波100,7419.17,7449.59,7391.84,7441.85,,0.51,7433.15,672.96
20150323,930955,红利低波100,7483.44,7575.91,7483.44,7575.91,,1.8,8271.5,748.38
20150324,930955,红利低波100,7586.5,7606.7,7420.74,7606.3,,0.4,10792.55,898.66
20150325,930955,红利低波100,7599.92,7618.55,7543.49,7588.34,,-0.24,9061.66,756.67
20150326,930955,红利低波100,7558.22,7644.25,7537.41,7623.56,,0.46,7197.88,684.86
20150327,930955,红利低波100,7629.76,7689.91,7626.08,7664.87,,0.54,5757.85,553.2
20150330,930955,红利低波100,7709.52,7850.05,7709.52,7841.98,,2.31,9425.62,886.42
20150331,930955,红利低波100,7879.73,7879.73,7729.24,7741.31,,-1.28,9135.37,887.51
20150401,930955,红利低波100,7745.32,7885.16,7736.23,7876.67,,1.75,6636.13,657.11
20150402,930955,红利低波100,7922.93,8000.28,7889.69,8000.28,,1.57,7359.63,750.61
20150403,930955,红利低波100,7974.19,8132.9,7974.19,8132.9,,1.66,6562.48,659.0
20150407,930955,红利低波100,8193.55,8361.15,8193.55,8361.15,,2.81,9815.04,934.41
20150408,930955,红利低波100,8400.92,8438.09,8215.88,8327.99,,-0.4,9458.99,972.01
20150409,930955,红利低波100,8315.25,8315.25,8030.97,8162.21,,-1.99,8786.18,855.39
20150410,930955,红利低波100,8137.35,8331.98,8137.35,8331.98,,2.08,7197.97,738.27
20150413,930955,红利低波100,8390.85,8605.71,8390.85,8604.44,,3.27,11337.4,1073.39
20150414,930955,红利低波100,8616.4,8747.56,8600.78,8694.4,,1.05,11059.67,1092.66
20150415,930955,红利低波100,8694.44,8696.5,8445.77,8472.61,,-2.55,12183.29,1103.0
20150416,930955,红利低波100,8404.09,8687.43,8346.8,8673.54,,2.37,10449.94,1056.72
20150417,930955,红利低波100,8739.27,8788.42,8668.26,8744.16,,0.81,13165.17,1381.12
20150420,930955,红利低波100,8713.0,8790.46,8517.26,8538.15,,-2.36,15093.84,1492.34
20150421,930955,红利低波100,8529.23,8780.12,8529.23,8780.12,,2.83,9559.08,1013.68
20150422,930955,红利低波100,8838.83,9004.9,8838.83,9004.9,,2.56,10352.99,1159.08
20150423,930955,红利低波100,9038.29,9055.25,8940.31,9021.65,,0.19,9551.92,1107.51
20150424,930955,红利低波100,8886.11,8985.41,8837.6,8954.4,,-0.75,8909.39,1033.13
20150427,930955,红利低波100,9005.83,9115.04,9003.32,9100.02,,1.63,10320.32,1208.8
20150428,930955,红利低波100,9083.33,9083.33,8816.93,8867.31,,-2.56,12910.2,1369.7
20150429,930955,红利低波100,8837.65,8977.66,8816.88,8968.34,,1.14,7716.9,856.9
20150430,930955,红利低波100,8985.64,9021.62,8925.51,8925.51,,-0.48,8390.32,901.8
20150504,930955,红利低波100,8938.56,9097.13,8886.59,9097.13,,1.92,7341.67,819.91
20150505,930955,红利低波100,9102.11,9108.73,8729.43,8738.2,,-3.95,10386.33,1089.53
20150506,930955,红利低波100,8750.74,8851.87,8512.63,8552.25,,-2.13,7707.53,825.92
20150507,930955,红利低波100,8515.09,8515.16,8334.9,8334.9,,-2.54,5953.44,613.18
20150508,930955,红利低波100,8406.39,8551.26,8377.1,8551.26,,2.6,5616.4,597.76
20150511,930955,红利低波100,8620.35,8823.65,8576.43,8823.65,,3.19,7159.32,790.38
20150512,930955,红利低波100,8847.9,8929.24,8815.7,8929.24,,1.2,7414.69,816.01
20150513,930955,红利低波100,8938.97,9030.16,8916.53,8967.29,,0.43,7402.06,844.65
20150514,930955,红利低波100,8980.14,8994.87,8905.73,8988.45,,0.24,6571.62,742.55
20150515,930955,红利低波100,8972.81,8972.81,8780.58,8832.49,,-1.74,6118.98,690.54
20150518,930955,红利低波100,8787.61,8917.13,8787.61,8875.79,,0.49,5264.25,635.12
20150519,930955,红利低波100,8890.24,9151.09,8890.24,9151.09,,3.1,6121.27,742.25
20150520,930955,红利低波100,9184.82,9356.98,9184.82,9212.69,,0.67,7183.3,906.89
20150521,930955,红利低波100,9237.71,9451.27,9228.99,9451.27,,2.59,6303.52,789.29
20150522,930955,红利低波100,9561.21,9652.09,9461.26,9651.62,,2.12,8847.34,1079.52
20150525,930955,红利低波100,9662.71,9992.32,9662.71,9992.32,,3.53,9586.31,1190.83
20150526,930955,红利低波100,10081.29,10225.86,9985.87,10225.86,,2.34,9657.12,1239.37
20150527,930955,红利低波100,10274.35,10391.99,10096.28,10355.97,,1.27,9410.1,1232.69
20150528,930955,红利低波100,10361.71,10549.46,9761.15,9762.23,,-5.73,12371.76,1498.4
20150529,930955,红利低波100,9760.46,9976.88,9544.56,9852.53,,0.93,10197.74,1165.69
20150601,930955,红利低波100,9948.69,10434.06,9948.69,10434.06,,5.9,10902.6,1232.26
20150602,930955,红利低波100,10528.96,10730.64,10438.47,10730.64,,2.84,9506.2,1170.77
20150603,930955,红利低波100,10783.71,10812.24,10525.54,10773.7,,0.4,9646.53,1197.32
20150604,930955,红利低波100,10802.51,10802.51,10240.12,10800.27,,0.25,11457.26,1348.74
20150605,930955,红利低波100,10930.88,11046.65,10806.77,10976.21,,1.63,12208.19,1557.98
20150608,930955,红利低波100,10990.32,11095.24,10867.42,11078.12,,0.93,15373.59,1710.64
20150609,930955,红利低波100,11078.08,11078.08,10894.77,11019.05,,-0.53,12181.65,1431.98
20150610,930955,红利低波100,10942.74,11243.23,10912.07,11130.4,,1.01,9208.59,1216.55
20150611,930955,红利低波100,11136.52,11277.02,11097.87,11277.02,,1.32,7757.15,1049.55
20150612,930955,红利低波100,11350.26,11512.89,11336.02,11458.22,,1.61,9186.68,1267.96
20150615,930955,红利低波100,11484.75,11567.74,11396.98,11397.01,,-0.53,8050.54,1193.17
20150616,930955,红利低波100,11274.12,11274.12,10944.99,11018.82,,-3.32,6665.73,950.51
20150617,930955,红利低波100,11034.01,11150.83,10682.8,11150.83,,1.2,6477.92,890.37
20150618,930955,红利低波100,11113.18,11217.56,10813.72,10813.72,,-3.02,5768.48,787.65
20150619,930955,红利低波100,10608.15,10680.15,10111.44,10115.82,,-6.45,6018.43,772.22
20150623,930955,红利低波100,10124.67,10298.45,9676.85,10298.3,,1.8,6220.03,772.17
20150624,930955,红利低波100,10368.25,10566.14,10312.99,10566.14,,2.6,6448.87,866.16
20150625,930955,红利低波100,10601.6,10601.6,10080.52,10156.77,,-3.87,6354.16,823.9
20150626,930955,红利低波100,9915.21,9942.86,9327.41,9376.52,,-7.68,7633.48,924.24
20150629,930955,红利低波100,9633.07,9633.07,8823.39,9111.64,,-2.83,8741.33,1034.04
20150630,930955,红利低波100,9064.08,9608.65,8745.05,9608.65,,5.46,8615.27,990.13
20150701,930955,红利低波100,9504.22,9751.91,9193.17,9193.17,,-4.32,6498.71,809.56
20150702,930955,红利低波100,9242.72,9242.72,8682.68,8777.8,,-4.52,8470.17,909.0
20150703,930955,红利低波100,8593.97,8873.24,8151.44,8290.85,,-5.55,8411.07,886.2
20150706,930955,红利低波100,8959.33,8959.33,8023.74,8425.09,,1.62,15854.53,1515.2
20150707,930955,红利低波100,8168.34,8255.15,7893.61,8036.55,,-4.61,13699.09,1324.47
20150708,930955,红利低波100,7462.22,7749.09,7443.87,7565.52,,-5.86,16222.59,1563.56
20150709,930955,红利低波100,7460.89,8139.84,7460.89,8116.27,,7.28,11571.77,1039.57
20150710,930955,红利低波100,8286.47,8699.27,8286.47,8615.0,,6.15,12113.07,1232.34
20150713,930955,红利低波100,8805.9,9088.52,8743.59,9042.78,,4.97,10693.25,1166.77
20150714,930955,红利低波100,8998.6,9223.71,8882.98,8902.34,,-1.55,9217.97,1016.77
20150715,930955,红利低波100,8779.16,8813.7,8352.46,8438.28,,-5.21,8466.31,847.91
20150716,930955,红利低波100,8389.57,8742.17,8269.08,8622.17,,2.18,6258.99,627.85
20150717,930955,红利低波100,8665.66,9038.55,8658.93,8963.24,,3.96,5536.9,611.79
20150720,930955,红利低波100,8940.24,9069.44,8836.39,8931.73,,-0.35,5648.15,630.99
20150721,930955,红利低波100,8819.63,9061.64,8819.63,8996.59,,0.73,4892.99,538.47
20150722,930955,红利低波100,8976.76,9035.11,8836.2,8997.54,,0.01,4848.25,562.98
20150723,930955,红利低波100,8989.46,9212.13,8986.5,9209.47,,2.36,5579.28,643.99
20150724,930955,红利低波100,9214.2,9286.35,9034.06,9042.74,,-1.81,6027.01,699.53
20150727,930955,红利低波100,8865.84,8991.3,8295.32,8303.29,,-8.18,6355.05,679.09
20150728,930955,红利低波100,8050.05,8400.68,7878.67,8285.35,,-0.22,6236.17,654.63
20150729,930955,红利低波100,8336.49,8601.01,8216.78,8601.01,,3.81,3946.3,436.77
20150730,930955,红利低波100,8561.83,8649.25,8378.16,8378.16,,-2.59,3678.22,405.12
20150731,930955,红利低波100,8283.54,8462.88,8283.54,8415.35,,0.44,3301.22,353.84
20150803,930955,红利低波100,8334.68,8497.93,8295.83,8497.93,,0.98,4676.8,487.48
20150804,930955,红利低波100,8496.07,8790.5,8462.39,8790.5,,3.44,3453.89,395.81
20150805,930955,红利低波100,8760.81,8851.18,8630.23,8666.97,,-1.41,3242.4,365.92
20150806,930955,红利低波100,8532.11,8699.73,8532.11,8613.79,,-0.61,2334.52,265.43
20150807,930955,红利低波100,8661.21,8788.88,8661.21,8757.85,,1.67,2656.28,301.04
20150810,930955,红利低波100,8813.58,9124.54,8801.08,9095.24,,3.85,4845.19,532.87
20150811,930955,红利低波100,9094.83,9198.17,9063.34,9138.76,,0.48,5622.2,595.82
20150812,930955,红利低波100,9048.26,9171.41,9048.26,9073.32,,-0.72,4827.58,527.66
20150813,930955,红利低波100,9040.08,9203.4,8987.29,9203.4,,1.43,4056.59,453.96
20150814,930955,红利低波100,9258.51,9358.98,9244.13,9273.98,,0.77,4193.41,494.88
